message_id,message_text,message_length,word_count,num_urls,num_digits,num_special_chars,spam_keyword_score,legit_keyword_score,sender_activity_score,sender_account_age_days,messages_sent_last_24h,timestamp,hour_of_day,day_of_week,spam_label
902759,Can you send the report by end of day? next Monday. Regards. https://company.portal/docs/6813,93,13,1,4,0,0,1,69.1,396.0,7.0,2025-11-13 15:00:00,15,3,0
900053,"Hi, can we reschedule our meeting to next Monday. Let me know.",62,12,0,0,0,0,2,50.0,167.0,7.0,2025-11-13 04:00:00,4,3,0
904274,Let's catch up tomorrow regarding the timeline. next Monday. Let me know.,73,12,0,0,0,0,0,74.0,434.0,4.0,2025-11-19 18:00:00,18,2,0
900412,Payment received successfully for your subscription. the quarterly review. Thanks.,82,10,0,0,0,0,1,68.1,344.0,3.0,2025-12-19 15:00:00,15,4,0
902379,Can you send the report by end of day? the updated proposal. Thanks. https://company.portal/docs/5901,101,14,1,4,0,0,1,31.0,267.0,5.0,2025-12-10 09:00:00,9,2,0
905153,Thanks for your help on the project update. Friday evening. Thanks.,67,11,0,0,0,0,1,34.9,574.0,9.0,2025-12-20 01:00:00,1,5,0
903028,Here are the notes from today's discussion. the updated proposal. Regards. https://company.portal/docs/9748,107,12,1,4,0,0,1,43.7,206.0,3.0,2025-12-06 11:00:00,11,5,0
903150,Your order has been shipped and will arrive by Friday evening. Let me know.,75,14,0,0,0,0,1,30.1,950.0,6.0,2025-12-15 02:00:00,2,0,0
903218,Can you send the report by end of day? next Monday. Regards.,60,12,0,0,0,0,1,41.5,168.0,5.0,2025-12-13 06:00:00,6,5,0
902805,Please find the attached invoice for the updated proposal. Thanks.,66,10,0,0,0,0,1,99.5,163.0,5.0,2025-10-25 12:00:00,12,5,0
901480,"Exclusive deal just for you ₹50,000 limited time! http://bit.ly/5437",68,9,1,9,1,0,0,48.1,65.0,24.0,2025-12-03 20:00:00,20,2,1
901508,"Hi, can we reschedule our meeting to 10:30 AM. Regards.",55,10,0,4,0,0,2,71.1,559.0,6.0,2025-11-15 15:00:00,15,5,0
901034,Please find the attached invoice for 10:30 AM. Appreciate it.,61,10,0,4,0,0,1,35.0,338.0,5.0,2025-11-20 16:00:00,16,3,0
901098,Here are the notes from today's discussion. 10:30 AM. Regards.,62,10,0,4,0,0,1,72.3,486.0,9.0,2025-12-13 08:00:00,8,5,0
901470,Here are the notes from today's discussion. the quarterly review. Regards.,74,11,0,0,0,0,1,64.3,416.0,6.0,2025-11-12 22:00:00,22,2,0
900544,Thanks for your help on the project update. Friday evening. Appreciate it.,74,12,0,0,0,0,1,94.7,228.0,1.0,2025-12-11 01:00:00,1,3,0
901047,Please find the attached invoice for next Monday. Thanks.,57,9,0,0,0,0,1,44.8,381.0,7.0,2025-12-22 18:00:00,18,0,0
902122,Get rich quick with this simple trick exclusive bonus ASAP! https://tinyurl.com/5871,84,11,1,4,1,1,0,50.5,123.0,20.0,2025-11-19 08:00:00,8,2,1
904256,Your order has been shipped and will arrive by 10:30 AM. Regards.,65,12,0,4,0,0,1,66.3,512.0,7.0,2025-11-07 13:00:00,13,4,0
900031,You've been selected for a cash prize of free gift cards today only!,68,13,0,0,1,3,0,50.7,66.0,30.0,2025-12-22 12:00:00,12,0,1
900726,Reminder: your appointment is confirmed for Friday evening. Appreciate it.,74,10,0,0,0,0,1,51.2,485.0,9.0,2025-11-13 09:00:00,9,3,0
905094,"Hi, can we reschedule our meeting to the updated proposal. Let me know.",71,13,0,0,0,0,2,43.3,385.0,8.0,2025-12-14 22:00:00,22,6,0
904437,Your order has been shipped and will arrive by Friday evening. Appreciate it.,77,13,0,0,0,0,1,90.2,328.0,4.0,2025-11-19 15:00:00,15,2,0
905123,Could you review the document and share feedback? the updated proposal. Thanks.,79,12,0,0,0,0,1,41.7,250.0,3.0,2025-11-10 11:00:00,11,0,0
901427,Reminder: your appointment is confirmed for the quarterly review. Let me know.,78,12,0,0,0,0,1,53.3,493.0,3.0,2025-12-22 01:00:00,1,0,0
904555,Could you review the document and share feedback? Friday evening. Let me know.,78,13,0,0,0,0,1,39.8,452.0,,2025-11-25 15:00:00,15,1,0
904443,Payment received successfully for your subscription. Friday evening. Appreciate it.,83,10,0,0,0,0,1,70.9,159.0,7.0,2025-10-26 12:00:00,12,6,0
900437,"Get rich quick with this simple trick ₹50,000 now!",50,9,0,5,1,0,0,57.3,74.0,17.0,2025-12-01 13:00:00,13,0,1
902210,Reminder: your appointment is confirmed for next Monday. Please confirm.,72,10,0,0,0,0,1,80.1,457.0,8.0,2025-10-31 12:00:00,12,4,0
904128,Reminder: your appointment is confirmed for the updated proposal. Please confirm.,81,11,0,0,0,0,1,66.0,218.0,3.0,2025-12-22 15:00:00,15,0,0
900913,Here are the notes from today's discussion. the updated proposal. Let me know.,78,13,0,0,0,0,1,50.5,423.0,6.0,2025-11-22 05:00:00,5,5,0
904394,Here are the notes from today's discussion. the quarterly review. Regards.,74,11,0,0,0,0,1,28.8,383.0,7.0,2025-12-20 08:00:00,8,5,0
901589,Get rich quick with this simple trick instant cashback before it expires! http://bit.ly/1749,92,13,1,4,1,1,0,46.8,159.0,19.0,2025-12-09 12:00:00,12,1,1
904335,URGENT: Claim your reward now a brand new phone today only!,59,11,0,0,1,2,0,51.2,84.0,14.0,2025-11-16 19:00:00,19,6,1
904696,Could you review the document and share feedback? the quarterly review. Please confirm.,87,13,0,0,0,0,1,39.6,444.0,9.0,2025-11-30 21:00:00,21,6,0
902649,Could you review the document and share feedback? Friday evening. Please confirm.,81,12,0,0,0,0,1,66.3,195.0,7.0,2025-11-28 13:00:00,13,4,0
903623,Please find the attached invoice for 10:30 AM. Let me know. https://company.portal/docs/7372,92,12,1,8,0,0,1,61.3,346.0,7.0,2025-11-04 17:00:00,17,1,0
901591,Can you send the report by end of day? next Monday. Let me know.,64,14,0,0,0,0,1,74.8,169.0,9.0,2025-11-08 13:00:00,13,5,0
904230,Please find the attached invoice for 10:30 AM. Appreciate it.,61,10,0,4,0,0,1,58.9,403.0,6.0,2025-12-09 22:00:00,22,1,0
903115,"Hi, can we reschedule our meeting to Friday evening. Thanks. https://company.portal/docs/7964",93,11,1,4,0,0,2,25.4,159.0,2.0,2025-10-30 06:00:00,6,3,0
901239,Thanks for your help on the project update. the updated proposal. Thanks.,73,12,0,0,0,0,1,53.8,420.0,5.0,2025-12-16 02:00:00,2,1,0
900904,Here are the notes from today's discussion. Friday evening. Appreciate it. https://company.portal/docs/8296,107,12,1,4,0,0,1,68.0,391.0,5.0,2025-12-22 14:00:00,14,0,0
904981,Payment received successfully for your subscription. the updated proposal. Let me know.,87,12,0,0,0,0,1,63.5,527.0,6.0,2025-11-22 08:00:00,8,5,0
903771,Payment received successfully for your subscription. the updated proposal. Thanks.,82,10,0,0,0,0,1,64.2,246.0,12.0,2025-11-18 10:00:00,10,1,0
901733,Could you review the document and share feedback? Friday evening. Appreciate it.,80,12,0,0,0,0,1,54.5,295.0,3.0,2025-11-10 14:00:00,14,0,0
900508,Please find the attached invoice for Friday evening. Regards. https://company.portal/docs/1149,94,10,1,4,0,0,1,40.8,656.0,9.0,2025-12-18 07:00:00,7,3,0
904808,Payment received successfully for your subscription. the quarterly review. Please confirm.,90,11,0,0,0,0,1,81.0,461.0,4.0,2025-11-26 19:00:00,19,2,0
900184,Could you review the document and share feedback? Friday evening. Thanks.,73,11,0,0,0,0,1,58.5,230.0,4.0,2025-11-25 10:00:00,10,1,0
901804,Your order has been shipped and will arrive by the quarterly review. Regards. https://company.portal/docs/7815,110,14,1,4,0,0,1,67.3,484.0,5.0,2025-12-21 23:00:00,23,6,0
901498,Could you review the document and share feedback? the updated proposal. Let me know. https://company.portal/docs/1459,117,15,1,4,0,0,1,74.1,384.0,12.0,2025-11-07 15:00:00,15,4,0
900450,Here are the notes from today's discussion. 10:30 AM. Please confirm.,69,11,0,4,0,0,1,53.6,732.0,4.0,2025-10-28 11:00:00,11,1,0
900322,Your order has been shipped and will arrive by the updated proposal. Thanks.,76,13,0,0,0,0,1,44.7,386.0,12.0,2025-12-11 02:00:00,2,3,0
901212,Congratulations! You have won exclusive bonus ASAP!,51,7,0,0,2,1,0,72.1,6.0,14.0,2025-11-16 15:00:00,15,6,1
901740,Congratulations! You have won instant cashback limited time!,60,8,0,0,2,1,0,67.4,24.0,12.0,2025-12-21 05:00:00,5,6,1
902991,Please find the attached invoice for the quarterly review. Let me know.,71,12,0,0,0,0,1,63.5,160.0,6.0,2025-11-20 02:00:00,2,3,0
903621,Your order has been shipped and will arrive by the quarterly review. Let me know.,81,15,0,0,0,0,1,44.6,753.0,6.0,2025-10-30 05:00:00,5,3,0
903440,Can you send the report by end of day? Friday evening. Let me know.,67,14,0,0,0,0,1,,361.0,4.0,2025-11-18 15:00:00,15,1,0
903504,Reminder: your appointment is confirmed for 10:30 AM. Regards.,62,9,0,4,0,0,1,61.7,,9.0,2025-11-02 23:00:00,23,6,0
903627,Here are the notes from today's discussion. Friday evening. Regards.,68,10,0,0,0,0,1,43.7,303.0,5.0,2025-12-19 08:00:00,8,4,0
902094,Payment received successfully for your subscription. next Monday. Let me know.,78,11,0,0,0,0,1,63.0,367.0,9.0,2025-12-14 20:00:00,20,6,0
902292,Thanks for your help on the project update. Friday evening. Thanks.,67,11,0,0,0,0,1,43.7,383.0,4.0,2025-10-25 06:00:00,6,5,0
901552,Here are the notes from today's discussion. 10:30 AM. Thanks.,61,10,0,4,0,0,1,46.5,422.0,9.0,2025-10-26 17:00:00,17,6,0
904621,Let's catch up tomorrow regarding the timeline. next Monday. Regards.,69,10,0,0,0,0,0,33.6,120.0,7.0,2025-10-29 19:00:00,19,2,0
901147,Please find the attached invoice for the updated proposal. Appreciate it.,73,11,0,0,0,0,1,37.5,951.0,6.0,2025-11-28 03:00:00,3,4,0
903540,Please find the attached invoice for the quarterly review. Thanks.,66,10,0,0,0,0,1,43.9,298.0,9.0,2025-12-23 06:00:00,6,1,0
902527,Thanks for your help on the project update. Friday evening. Please confirm.,75,12,0,0,0,0,1,37.2,395.0,5.0,2025-11-26 19:00:00,19,2,0
900045,Reminder: your appointment is confirmed for the updated proposal. Thanks.,73,10,0,0,0,0,1,76.5,527.0,,2025-12-02 01:00:00,1,1,0
902032,Your order has been shipped and will arrive by the updated proposal. Let me know.,81,15,0,0,0,0,1,30.6,693.0,8.0,2025-12-23 20:00:00,20,1,0
901872,Reminder: your appointment is confirmed for the updated proposal. Regards.,74,10,0,0,0,0,1,37.6,345.0,7.0,2025-12-03 07:00:00,7,2,0
901757,Payment received successfully for your subscription. the quarterly review. Regards.,83,10,0,0,0,0,1,35.8,454.0,8.0,2025-11-21 05:00:00,5,4,0
902081,Your order has been shipped and will arrive by 10:30 AM. Please confirm.,72,13,0,4,0,0,1,57.2,127.0,11.0,2025-12-14 20:00:00,20,6,0
903631,Reminder: your appointment is confirmed for Friday evening. Regards.,68,9,0,0,0,0,1,78.6,143.0,5.0,2025-11-21 11:00:00,11,4,0
901379,Here are the notes from today's discussion. 10:30 AM. Let me know.,66,12,0,4,0,0,1,33.5,180.0,11.0,2025-11-09 04:00:00,4,6,0
903927,Payment received successfully for your subscription. 10:30 AM. Appreciate it.,77,10,0,4,0,0,1,64.3,84.0,10.0,2025-11-07 15:00:00,15,4,0
903278,Let's catch up tomorrow regarding the timeline. the updated proposal. Appreciate it.,84,12,0,0,0,0,0,41.0,426.0,6.0,2025-11-10 13:00:00,13,0,0
900414,Your order has been shipped and will arrive by 10:30 AM. Regards.,65,12,0,4,0,0,1,44.1,431.0,1.0,2025-11-14 15:00:00,15,4,0
903146,Let's catch up tomorrow regarding the timeline. the updated proposal. Please confirm.,85,12,0,0,0,0,0,68.4,270.0,7.0,2025-12-16 04:00:00,4,1,0
901408,Congratulations! You have won instant cashback ASAP!,52,7,0,0,2,1,0,68.1,8.0,10.0,2025-12-03 19:00:00,19,2,1
904407,Can you send the report by end of day? Friday evening. Please confirm.,70,13,0,0,0,0,1,45.9,208.0,7.0,2025-12-15 12:00:00,12,0,0
900802,"Hi, can we reschedule our meeting to next Monday. Let me know.",62,12,0,0,0,0,2,48.4,663.0,8.0,2025-11-30 21:00:00,21,6,0
901289,Reminder: your appointment is confirmed for next Monday. Let me know.,69,11,0,0,0,0,1,68.6,242.0,12.0,2025-11-14 16:00:00,16,4,0
901559,"Get rich quick with this simple trick ₹50,000 today only! https://tinyurl.com/9115",82,11,1,9,1,0,0,41.3,30.0,14.0,2025-12-08 04:00:00,4,0,1
902365,Reminder: your appointment is confirmed for the quarterly review. Let me know.,78,12,0,0,0,0,1,45.2,111.0,8.0,2025-12-22 16:00:00,16,0,0
902650,Your order has been shipped and will arrive by the updated proposal. Let me know.,81,15,0,0,0,0,1,64.1,322.0,9.0,2025-11-27 02:00:00,2,3,0
903729,Thanks for your help on the project update. 10:30 AM. Thanks.,61,11,0,4,0,0,1,77.3,280.0,6.0,2025-12-15 20:00:00,20,0,0
902516,Please find the attached invoice for next Monday. Let me know.,62,11,0,0,0,0,1,39.6,387.0,0.0,2025-10-30 11:00:00,11,3,0
901700,Thanks for your help on the project update. next Monday. Thanks.,64,11,0,0,0,0,1,56.7,662.0,11.0,2025-11-29 21:00:00,21,5,0
900257,Could you review the document and share feedback? Friday evening. Please confirm.,81,12,0,0,0,0,1,77.4,343.0,3.0,2025-12-21 06:00:00,6,6,0
905117,Can you send the report by end of day? Friday evening. Thanks.,62,12,0,0,0,0,1,,82.0,8.0,2025-11-18 18:00:00,18,1,0
902035,Could you review the document and share feedback? 10:30 AM. Let me know.,72,13,0,4,0,0,1,34.5,234.0,3.0,2025-12-20 12:00:00,12,5,0
901152,Thanks for your help on the project update. next Monday. Please confirm.,72,12,0,0,0,0,1,30.6,387.0,6.0,2025-11-14 18:00:00,18,4,0
902498,Let's catch up tomorrow regarding the timeline. Friday evening. Thanks.,71,10,0,0,0,0,0,43.1,351.0,6.0,2025-11-21 12:00:00,12,4,0
900648,Can you send the report by end of day? the updated proposal. Please confirm. https://company.portal/docs/1736,109,15,1,4,0,0,1,63.2,548.0,9.0,2025-11-17 05:00:00,5,0,0
903159,Your order has been shipped and will arrive by Friday evening. Please confirm.,78,13,0,0,0,0,1,49.3,250.0,6.0,2025-11-27 03:00:00,3,3,0
905059,Thanks for your help on the project update. next Monday. Appreciate it.,71,12,0,0,0,0,1,44.4,524.0,9.0,2025-11-19 08:00:00,8,2,0
903197,Here are the notes from today's discussion. next Monday. Appreciate it.,71,11,0,0,0,0,1,54.6,252.0,9.0,2025-12-04 05:00:00,5,3,0
902115,Please find the attached invoice for next Monday. Let me know. https://company.portal/docs/2625,95,12,1,4,0,0,1,16.7,646.0,10.0,2025-12-12 17:00:00,17,4,0
901966,Let's catch up tomorrow regarding the timeline. next Monday. Please confirm.,76,11,0,0,0,0,0,83.7,471.0,7.0,2025-11-09 16:00:00,16,6,0
900025,Can you send the report by end of day? the updated proposal. Please confirm.,76,14,0,0,0,0,1,79.3,131.0,4.0,2025-12-16 22:00:00,22,1,0
901316,Please find the attached invoice for the updated proposal. Thanks.,66,10,0,0,0,0,1,62.0,310.0,8.0,2025-11-22 03:00:00,3,5,0
901089,Thanks for your help on the project update. the updated proposal. Regards.,74,12,0,0,0,0,1,69.9,956.0,9.0,2025-12-13 23:00:00,23,5,0
902534,Click here to verify your account free gift cards limited time! http://promo.example/6227,89,12,1,4,1,3,0,72.0,84.0,27.0,2025-11-13 19:00:00,19,3,1
904175,Let's catch up tomorrow regarding the timeline. the quarterly review. Appreciate it.,84,12,0,0,0,0,0,71.8,250.0,6.0,2025-11-19 17:00:00,17,2,0
901967,Act fast! Your account will be suspended unless free gift cards limited time! http://bit.ly/7708,96,14,1,4,2,1,0,31.4,6.0,22.0,2025-11-15 12:00:00,12,5,1
901351,Payment received successfully for your subscription. 10:30 AM. Please confirm.,78,10,0,4,0,0,1,49.3,447.0,5.0,2025-12-22 06:00:00,6,0,0
904351,Here are the notes from today's discussion. Friday evening. Let me know.,72,12,0,0,0,0,1,64.8,314.0,8.0,2025-12-06 11:00:00,11,5,0
900113,Here are the notes from today's discussion. Friday evening. Please confirm.,75,11,0,0,0,0,1,50.4,297.0,8.0,2025-11-13 16:00:00,16,3,0
903412,Let's catch up tomorrow regarding the timeline. Friday evening. Thanks.,71,10,0,0,0,0,0,81.0,384.0,6.0,2025-11-19 06:00:00,6,2,0
900264,Here are the notes from today's discussion. 10:30 AM. Let me know.,66,12,0,4,0,0,1,81.8,226.0,6.0,2025-12-01 00:00:00,0,0,0
901394,Could you review the document and share feedback? the updated proposal. Thanks.,79,12,0,0,0,0,1,44.2,359.0,9.0,2025-11-01 03:00:00,3,5,0
902389,Can you send the report by end of day? the quarterly review. Please confirm.,76,14,0,0,0,0,1,100.0,138.0,6.0,2025-11-01 18:00:00,18,5,0
901187,Here are the notes from today's discussion. 10:30 AM. Please confirm.,69,11,0,4,0,0,1,43.1,203.0,6.0,2025-11-22 18:00:00,18,5,0
902551,Let's catch up tomorrow regarding the timeline. 10:30 AM. Regards. https://company.portal/docs/2176,99,11,1,8,0,0,0,43.1,311.0,7.0,2025-12-16 00:00:00,0,1,0
904794,Please find the attached invoice for 10:30 AM. Appreciate it.,61,10,0,4,0,0,1,68.3,370.0,6.0,2025-12-22 12:00:00,12,0,0
900057,Reminder: your appointment is confirmed for 10:30 AM. Thanks. https://company.portal/docs/3808,94,10,1,8,0,0,1,53.3,369.0,7.0,2025-11-29 21:00:00,21,5,0
901310,Let's catch up tomorrow regarding the timeline. the updated proposal. Let me know.,82,13,0,0,0,0,0,41.0,250.0,5.0,2025-11-23 04:00:00,4,6,0
900696,Could you review the document and share feedback? Friday evening. Appreciate it.,80,12,0,0,0,0,1,71.1,305.0,5.0,2025-12-20 23:00:00,23,5,0
904375,Reminder: your appointment is confirmed for the updated proposal. Appreciate it.,80,11,0,0,0,0,1,56.3,525.0,3.0,2025-12-09 03:00:00,3,1,0
904153,Act fast! Your account will be suspended unless a brand new phone before it expires!,84,15,0,0,2,0,0,43.3,24.0,19.0,2025-11-25 05:00:00,5,1,1
902878,Could you review the document and share feedback? Friday evening. Let me know.,78,13,0,0,0,0,1,29.0,452.0,4.0,2025-11-23 00:00:00,0,6,0
902688,URGENT: Claim your reward now exclusive bonus ASAP! http://bit.ly/5680,70,9,1,4,1,3,0,58.0,66.0,16.0,2025-11-23 05:00:00,5,6,1
904758,"Hi, can we reschedule our meeting to the updated proposal. Appreciate it.",73,12,0,0,0,0,2,85.2,465.0,3.0,2025-11-04 02:00:00,2,1,0
900277,Could you review the document and share feedback? next Monday. Thanks.,70,11,0,0,0,0,1,31.7,201.0,10.0,2025-11-01 18:00:00,18,5,0
903389,Here are the notes from today's discussion. the updated proposal. Please confirm.,81,12,0,0,0,0,1,33.9,,4.0,2025-12-03 10:00:00,10,2,0
900320,Payment received successfully for your subscription. 10:30 AM. Regards.,71,9,0,4,0,0,1,47.8,136.0,9.0,2025-12-01 08:00:00,8,0,0
902482,Please find the attached invoice for the updated proposal. Regards.,67,10,0,0,0,0,1,49.4,425.0,4.0,2025-12-17 22:00:00,22,2,0
901590,Payment received successfully for your subscription. next Monday. Thanks.,73,9,0,0,0,0,1,84.9,319.0,1.0,2025-11-04 11:00:00,11,1,0
900683,Thanks for your help on the project update. 10:30 AM. Please confirm.,69,12,0,4,0,0,1,32.6,262.0,4.0,2025-11-26 19:00:00,19,2,0
904503,Could you review the document and share feedback? Friday evening. Appreciate it.,80,12,0,0,0,0,1,41.9,264.0,7.0,2025-12-09 00:00:00,0,1,0
902513,Can you send the report by end of day? the quarterly review. Please confirm.,76,14,0,0,0,0,1,32.1,167.0,4.0,2025-12-18 15:00:00,15,3,0
903571,Thanks for your help on the project update. Friday evening. Let me know.,72,13,0,0,0,0,1,89.4,368.0,5.0,2025-11-16 19:00:00,19,6,0
900480,Let's catch up tomorrow regarding the timeline. Friday evening. Thanks.,71,10,0,0,0,0,0,44.9,347.0,7.0,2025-11-11 00:00:00,0,1,0
903817,Get rich quick with this simple trick instant cashback now! https://tinyurl.com/6589,84,11,1,4,1,1,0,37.5,83.0,13.0,2025-11-01 16:00:00,16,5,1
904978,Thanks for your help on the project update. 10:30 AM. Appreciate it.,68,12,0,4,0,0,1,74.5,428.0,14.0,2025-11-25 04:00:00,4,1,0
900287,Click here to verify your account a brand new phone today only! http://promo.example/2260,89,13,1,4,1,2,0,32.2,21.0,15.0,2025-11-21 10:00:00,10,4,1
903978,Thanks for your help on the project update. next Monday. Let me know.,69,13,0,0,0,0,1,44.4,367.0,3.0,2025-11-25 05:00:00,5,1,0
902118,Reminder: your appointment is confirmed for 10:30 AM. Let me know.,66,11,0,4,0,0,1,60.9,,6.0,2025-11-30 20:00:00,20,6,0
