property_id,sale_date,area_size_sqft,bedrooms,bathrooms,location_score,property_age,distance_city_km,near_school,near_metro,crime_rate_index,house_property_price_inr
201313,2012-04-01,2325,4,3,5.0,33,14.0,1,1,4.47,23357171
201314,2017-08-01,1338,3,3,6.9,37,13.3,0,0,4.74,15119857
201315,2017-06-01,1431,3,2,5.9,13,9.9,1,0,1.1,17161713
201316,2016-12-01,1972,3,3,7.4,13,17.6,1,1,5.48,29108044
201317,2021-11-01,3262,7,5,6.5,28,18.9,1,0,2.6,44030048
201318,2013-03-01,3776,7,6,6.4,47,21.3,1,0,4.35,43933526
201319,2012-09-01,2380,5,5,7.9,15,14.1,1,0,3.35,37406444
201320,2010-11-01,2112,4,3,4.3,19,19.2,0,0,4.75,18988362
201321,2022-04-01,2015,5,3,4.4,43,16.7,1,0,6.17,19127706
201322,2022-03-01,500,1,1,8.6,36,3.8,1,1,6.82,6244694
201323,2020-11-01,1359,3,3,5.2,52,15.1,1,1,2.9,12359234
201324,2014-07-01,2457,5,4,4.0,22,24.8,1,0,7.28,23197556
201325,2021-01-01,535,2,2,4.2,12,13.3,0,1,4.41,5644414
201326,2019-09-01,2146,4,5,7.1,46,18.2,0,1,4.28,25724272
201327,2013-03-01,1770,4,3,5.0,26,11.2,1,0,4.12,18859754
201328,2010-01-01,2741,6,5,7.2,80,1.9,1,0,2.6,28748954
201329,2011-09-01,977,1,1,5.0,16,18.4,1,1,8.35,9062828
201330,2010-08-01,2073,3,3,5.2,18,19.1,0,0,5.38,22481421
201331,2022-10-01,1684,4,4,7.6,34,6.9,1,1,5.09,23851753
201332,2021-09-01,2064,4,3,7.9,20,10.4,1,0,2.69,29182475
201333,2023-02-01,1398,2,2,8.6,26,16.1,0,1,3.67,21955872
201334,2013-06-01,1855,4,3,7.6,10,6.3,0,0,5.59,22062976
201335,2012-09-01,2025,4,3,4.8,9,19.7,0,0,2.28,21658115
201336,2010-05-01,1534,4,3,5.5,27,11.5,0,1,4.99,16399299
201337,2023-04-01,1342,3,2,8.6,31,7.2,0,1,3.73,20600135
201338,2015-09-01,1057,2,3,9.2,21,1.0,1,0,3.08,15288013
201339,2018-02-01,2289,4,4,7.5,26,17.5,0,1,5.29,30580380
201340,2013-06-01,1901,4,4,4.4,21,23.7,1,0,3.64,16960569
201341,2019-08-01,2236,5,4,7.0,47,8.7,1,0,8.73,28241570
201342,2012-08-01,1746,4,3,7.7,19,14.1,0,1,3.77,23076398
201343,2014-01-01,1896,3,3,8.5,25,13.1,1,0,5.02,29672196
201344,2020-02-01,1793,3,4,5.0,16,11.3,0,0,3.37,19458928
201345,2021-06-01,1960,4,3,5.7,26,13.4,1,0,5.87,20762002
201346,2019-12-01,782,1,1,7.6,15,13.2,0,0,4.27,9897937
201347,2015-07-01,1081,2,2,5.1,22,10.1,0,1,4.67,10421653
201348,2011-12-01,1547,2,1,6.8,21,21.3,0,0,5.66,18749201
201349,2017-07-01,1363,3,3,9.6,18,2.6,0,0,9.35,21360816
201350,2016-01-01,1947,4,2,7.0,20,14.9,1,0,6.72,25105583
201351,2016-06-01,996,1,2,9.3,9,1.0,1,0,4.36,13452470
201352,2022-05-01,2548,4,4,5.8,18,10.6,1,0,3.15,28834964
201353,2021-05-01,945,2,2,3.3,8,21.9,1,0,1.51,8746870
201354,2013-04-01,1183,2,1,4.2,7,24.4,1,0,4.32,11482074
201355,2023-10-01,1327,4,3,7.3,16,18.9,1,0,0.5,18225035
201356,2019-03-01,1948,4,4,7.4,31,9.5,1,0,8.76,28456993
201357,2019-01-01,1428,3,2,6.7,19,16.6,0,0,6.6,18077844
201358,2023-01-01,1728,4,3,5.3,49,18.3,1,0,5.33,17778076
201359,2019-09-01,2622,5,2,5.0,36,12.0,0,1,2.15,27668264
201360,2018-10-01,1573,4,4,4.5,16,15.6,1,1,3.69,13690157
201361,2018-04-01,1276,2,1,6.4,22,22.6,0,1,4.04,14334351
201362,2016-10-01,1524,4,3,10.0,15,1.7,1,0,5.74,25410709
201363,2014-03-01,1927,4,3,5.5,30,8.5,1,0,4.96,22689890
201364,2017-09-01,1727,4,2,6.1,22,16.4,1,0,5.16,22130789
201365,2014-07-01,1538,3,3,4.9,6,20.1,1,0,6.8,16113591
201366,2018-09-01,2770,5,4,2.8,15,25.8,1,1,1.01,19313336
201367,2010-01-01,643,3,2,2.0,33,24.9,1,0,4.56,3052724
201368,2010-05-01,2315,5,4,5.3,30,24.3,1,0,4.77,23576053
201369,2019-05-01,2404,5,4,6.0,29,15.5,1,0,4.85,31616084
201370,2013-12-01,1470,4,3,7.1,11,12.4,0,1,6.28,19128384
201371,2015-08-01,1759,5,4,10.0,23,15.3,1,1,3.07,26205267
201372,2015-10-01,2317,3,3,6.9,8,18.9,0,1,3.21,29517904
201373,2017-06-01,2111,5,5,10.0,21,1.0,1,1,3.73,35061643
201374,2011-08-01,2007,6,5,4.9,24,16.6,1,0,6.54,20995264
201375,2018-09-01,2135,4,2,4.7,48,16.3,1,0,1.72,18872367
201376,2023-07-01,1813,5,3,5.6,7,13.9,0,0,1.9,21489785
201377,2023-07-01,2318,4,3,7.2,13,15.5,0,0,2.16,32455534
201378,2018-10-01,3097,5,4,8.0,20,5.4,0,0,4.65,45330725
201379,2010-04-01,2137,5,5,6.7,35,14.4,0,0,3.54,24895411
201380,2017-04-01,2565,5,5,5.8,46,21.3,0,1,7.67,25845068
201381,2021-01-01,1812,3,4,8.7,12,10.7,1,0,6.43,28146348
201382,2010-11-01,1854,4,3,5.7,14,16.9,0,0,4.49,24642047
201383,2016-07-01,2812,7,5,8.5,15,9.5,1,1,3.4,34830047
201384,2023-05-01,1905,4,3,7.0,15,15.4,1,0,3.57,26656556
201385,2011-03-01,1592,2,2,7.8,25,9.4,0,0,4.65,15155923
201386,2022-01-01,2260,4,3,9.0,23,2.0,0,0,6.4,33610120
201387,2019-04-01,2276,5,4,6.2,21,16.8,1,1,8.74,26210225
201388,2018-06-01,1419,2,2,6.3,17,14.4,1,1,5.13,17973165
201389,2018-04-01,1731,4,3,6.8,19,5.7,1,1,0.5,21308327
201390,2021-02-01,1161,2,1,4.4,37,14.3,0,0,2.84,9640494
201391,2011-10-01,1737,4,4,5.6,30,14.9,1,0,5.22,19020733
201392,2015-10-01,1620,3,2,7.1,10,4.4,0,0,3.77,21795516
201393,2021-01-01,2305,5,5,8.2,22,7.0,1,1,3.05,35662083
201394,2019-04-01,1483,3,3,7.3,10,11.9,0,0,7.66,19689855
201395,2022-08-01,983,2,2,8.7,42,10.4,1,0,5.76,12564581
201396,2011-11-01,2097,3,2,6.1,21,18.4,1,0,3.65,19159086
201397,2011-05-01,1780,2,2,4.8,16,19.5,1,1,5.25,15656429
201398,2022-07-01,1330,1,1,5.2,15,9.9,1,0,4.37,14811253
201399,2019-08-01,2208,4,4,1.0,20,26.7,0,1,5.97,13343782
201400,2016-09-01,1492,4,3,10.0,16,4.3,0,1,2.18,23558048
201401,2013-04-01,1766,5,3,4.4,23,13.1,1,0,1.9,17000033
201402,2021-06-01,2130,5,3,6.3,10,15.0,1,1,2.07,26242137
201403,2020-06-01,1115,4,3,9.0,19,10.9,1,0,6.01,16324559
201404,2016-01-01,1877,3,3,7.4,41,4.4,1,0,3.34,21499929
201405,2023-01-01,2333,6,5,8.8,14,13.5,1,0,4.15,37831584
201406,2019-02-01,1363,3,2,8.4,3,14.2,1,1,4.22,21158934
201407,2023-12-01,506,1,1,5.3,17,22.0,0,1,3.79,4930837
201408,2013-05-01,1686,5,4,2.2,26,27.4,0,1,6.02,11992197
201409,2016-11-01,1878,4,3,8.4,12,12.1,0,1,5.03,20862087
201410,2011-04-01,3694,7,5,5.7,21,15.7,1,0,2.7,41275258
201411,2010-12-01,500,1,1,4.9,20,20.6,0,1,2.84,4182812
201412,2016-08-01,500,1,1,4.4,9,21.5,1,1,2.54,5142138
201413,2016-08-01,2094,4,4,6.7,28,10.3,0,1,6.33,24238057
201414,2023-02-01,1748,3,2,9.4,8,1.6,0,1,7.04,29596356
201415,2021-05-01,1767,4,4,2.5,27,29.7,0,1,5.85,12788455
201416,2010-12-01,2334,5,4,5.6,14,11.4,0,0,5.38,27520796
201417,2022-08-01,1173,2,3,8.8,12,10.0,0,0,1.72,17455109
201418,2016-06-01,1896,4,3,6.9,28,13.0,1,1,3.42,22951524
201419,2019-07-01,1736,3,2,4.9,12,13.5,1,0,2.81,20013229
201420,2022-11-01,2332,5,4,7.9,20,8.7,1,0,4.8,35834377
201421,2010-01-01,2113,4,2,8.1,24,9.6,1,1,4.34,31164056
201422,2018-05-01,1331,3,2,4.4,34,10.4,1,1,3.45,10301828
201423,2023-08-01,2159,4,4,8.5,30,15.9,0,1,4.07,27091876
201424,2011-02-01,1383,2,3,7.4,3,8.0,0,1,5.87,21899027
201425,2011-06-01,771,2,2,6.8,51,13.6,1,0,7.09,7383314
201426,2012-12-01,2332,4,2,9.7,30,2.4,0,0,2.76,38769255
201427,2011-02-01,1032,1,2,4.3,18,21.0,0,1,0.59,8462767
201428,2021-04-01,1154,3,2,4.6,15,21.0,0,1,7.38,11751550
201429,2013-05-01,1429,4,2,7.1,11,6.7,1,0,2.98,17912102
201430,2010-05-01,1334,3,3,5.5,11,16.9,0,1,7.89,12259731
201431,2013-01-01,905,1,2,1.7,14,24.6,1,1,6.88,5267076
201432,2020-08-01,1175,2,2,7.6,23,4.0,0,1,2.42,16643886
201433,2022-05-01,624,1,1,7.8,29,13.4,1,0,4.99,7248192
201434,2015-10-01,1188,4,3,7.5,6,13.1,1,0,2.04,17045719
201435,2014-02-01,1793,4,4,8.4,38,1.5,0,1,4.66,28073854
201436,2013-06-01,2462,5,3,4.9,23,22.1,1,1,6.98,23305683
201437,2018-02-01,1822,4,4,8.7,19,1.2,1,0,1.88,26826818
201438,2011-07-01,941,3,3,6.4,20,15.3,0,0,3.32,12225839
201439,2020-02-01,2216,3,3,6.7,7,21.4,0,1,3.72,28845094
201440,2023-12-01,1144,2,3,7.5,17,7.0,0,1,5.12,14479568
201441,2015-01-01,2098,3,3,8.6,23,6.0,1,0,2.94,28850547
201442,2011-04-01,1656,3,3,7.8,40,14.8,1,0,3.95,22807786
201443,2019-01-01,1134,2,2,6.9,39,19.0,1,0,5.09,12485611
201444,2019-09-01,2154,5,4,7.8,45,4.7,0,1,0.85,29421385
201445,2011-05-01,1742,4,4,8.3,26,2.7,0,0,6.04,26107089
201446,2012-10-01,1318,4,2,6.4,6,7.5,0,0,4.8,15588790
201447,2019-12-01,1648,4,4,7.5,28,13.1,1,1,0.77,20485662
201448,2016-11-01,2226,5,4,9.2,11,4.8,1,1,9.32,33900369
201449,2010-09-01,1622,3,3,6.6,13,11.8,1,0,3.73,19057168
201450,2022-03-01,1701,3,3,6.9,22,13.3,1,0,5.09,22712454
201451,2010-01-01,1954,3,3,5.5,22,19.9,1,1,3.39,19301135
201452,2018-07-01,1456,2,2,5.5,27,1.0,0,1,5.26,16744818
201453,2023-08-01,1314,4,3,6.4,13,19.8,0,0,5.71,15466664
201454,2016-09-01,1026,2,3,6.8,26,10.3,1,1,2.23,12730810
201455,2022-02-01,1042,3,1,5.1,18,16.5,0,0,4.1,11299084
201456,2010-06-01,2186,4,4,7.3,4,13.1,0,0,6.26,24000166
201457,2022-12-01,1577,4,3,6.3,47,17.6,0,1,4.61,17546095
201458,2010-07-01,2168,4,2,8.6,33,7.2,1,1,9.82,28147552
201459,2011-08-01,1288,2,1,7.2,53,20.7,0,1,2.84,13374224
201460,2015-06-01,1371,3,3,6.2,16,11.4,0,0,5.08,14774446
201461,2011-09-01,1352,4,3,9.3,33,2.9,0,0,4.68,22293099
201462,2017-02-01,2278,4,4,5.3,8,20.6,1,0,1.32,25861313
201463,2014-01-01,1600,4,3,5.8,49,22.2,0,0,5.16,15056233
201464,2015-08-01,1886,4,3,4.8,42,9.1,0,1,4.78,17424718
201465,2022-02-01,886,3,3,6.4,41,19.8,0,1,5.69,10002061
201466,2015-01-01,1979,4,4,1.4,11,21.8,1,0,1.56,12066247
201467,2011-01-01,2226,5,3,6.2,18,17.0,1,1,2.63,25053133
201468,2023-01-01,1673,3,2,6.8,27,11.7,0,1,2.41,23256131
201469,2014-12-01,1814,4,3,4.9,45,12.9,1,1,4.08,21398421
201470,2011-11-01,1234,3,2,5.1,35,17.5,0,0,4.87,11032532
201471,2015-04-01,1670,4,3,8.4,9,4.9,0,0,4.92,21679451
201472,2018-02-01,1570,3,4,7.2,7,16.5,0,0,8.15,21845444
201473,2023-09-01,1141,2,3,8.5,56,1.0,0,1,3.32,14145853
201474,2010-02-01,2732,6,5,6.8,35,11.2,0,0,3.69,35635184
201475,2017-09-01,1409,3,3,7.5,39,9.6,1,1,5.89,17547025
201476,2010-06-01,2650,5,4,3.3,19,21.1,1,0,0.5,24358283
201477,2010-06-01,500,3,2,3.2,3,17.8,0,0,8.46,3630350
201478,2018-09-01,2295,5,5,7.2,10,10.0,0,0,5.03,26335557
201479,2022-05-01,500,2,1,7.1,24,15.1,1,1,9.81,6440208
201480,2016-05-01,1404,4,4,6.8,14,10.8,1,0,0.75,22235405
201481,2013-03-01,1350,3,3,6.3,18,8.3,1,0,5.68,12558263
201482,2014-01-01,1449,2,3,8.2,9,15.3,1,1,5.6,23138753
201483,2014-01-01,1111,3,3,6.4,17,6.2,0,1,5.12,16180029
201484,2016-05-01,2055,5,4,4.0,32,15.5,1,0,1.44,18940663
201485,2015-05-01,676,1,2,8.5,38,8.5,1,0,5.91,7772866
201486,2014-03-01,2655,5,5,8.5,18,4.0,0,1,5.32,38389216
201487,2016-03-01,1976,5,4,5.7,4,9.9,0,1,1.76,21577757
201488,2017-06-01,2697,5,4,7.3,18,6.7,1,1,4.11,35930911
201489,2016-08-01,2819,6,5,6.5,17,19.0,1,1,2.13,35318699
201490,2015-12-01,2169,4,5,5.1,7,24.6,1,0,3.03,24868223
201491,2014-07-01,1989,3,4,5.7,16,13.8,1,1,3.39,23447982
201492,2011-01-01,1335,2,2,6.8,14,12.3,0,1,4.04,17248117
201493,2021-07-01,2633,4,3,7.1,64,18.0,0,1,4.11,31221646
201494,2018-12-01,1289,3,3,6.4,17,9.8,0,0,7.99,17967605
201495,2010-11-01,1129,2,1,5.9,31,10.2,1,0,2.44,10245781
201496,2020-07-01,1749,4,3,6.8,23,4.5,1,0,0.5,23002534
201497,2020-01-01,1384,2,2,6.9,18,15.3,1,0,5.13,17978007
201498,2023-05-01,861,1,1,6.8,29,7.3,0,0,6.55,10611317
201499,2023-11-01,1723,4,3,5.8,28,8.4,0,1,4.21,20474122
201500,2021-08-01,1195,2,2,7.1,18,13.8,0,0,5.36,15736632
201501,2015-01-01,1362,3,2,10.0,18,9.3,0,1,1.12,20628870
201502,2011-12-01,1813,5,4,7.1,10,13.3,0,1,5.14,27177709
201503,2017-01-01,631,1,2,6.6,25,4.1,1,0,6.04,7013602
201504,2011-08-01,1207,3,2,7.8,26,2.1,0,1,5.53,15989723
201505,2019-07-01,1954,3,2,5.2,58,10.8,1,0,3.34,19382827
201506,2023-12-01,1486,2,3,9.5,17,4.3,0,1,6.06,22189806
201507,2020-03-01,906,2,2,6.1,12,15.4,1,1,1.87,12630010
201508,2021-03-01,1227,3,3,9.9,38,1.0,1,1,1.76,17780016
201509,2014-08-01,1307,2,1,5.3,16,25.6,1,0,1.45,13348200
201510,2013-05-01,2027,4,3,5.5,16,17.1,0,1,3.09,24703231
201511,2021-11-01,1018,2,3,6.8,43,21.4,1,1,1.66,12464465
201512,2010-05-01,2352,4,3,8.8,21,12.3,1,0,6.2,37195327
201513,2016-05-01,725,1,2,7.5,9,11.6,1,1,5.34,10142217
201514,2021-09-01,2697,5,4,7.5,11,14.4,1,0,4.37,43134644
201515,2018-08-01,1558,4,4,5.8,19,19.4,1,0,9.87,13884448
201516,2022-08-01,1891,2,3,3.4,17,20.0,1,0,5.66,14465063
201517,2010-11-01,2121,4,3,4.6,20,11.9,0,1,0.74,18440753
201518,2015-08-01,500,2,2,8.8,23,5.6,1,1,7.08,6247540
201519,2017-07-01,2590,4,3,4.6,18,21.1,1,1,5.15,26574676
201520,2010-09-01,1652,2,1,7.2,9,16.1,1,0,3.93,20680304
201521,2015-08-01,1010,3,2,3.7,10,15.2,1,0,5.25,8786940
201522,2017-12-01,2022,4,2,5.6,52,13.6,0,1,0.88,19725260
201523,2010-08-01,914,1,1,10.0,34,1.4,1,0,7.88,12417539
201524,2010-02-01,2117,5,5,5.5,20,13.6,1,1,2.79,25321587
201525,2023-03-01,1886,4,3,8.1,25,6.2,0,1,6.74,26675184
201526,2021-07-01,2980,6,5,3.5,22,26.9,1,1,1.45,22168404
201527,2020-06-01,1586,3,3,6.0,20,14.6,1,1,2.96,17197621
201528,2012-07-01,1415,3,3,4.2,9,25.0,1,1,5.91,12257054
201529,2019-06-01,1440,3,3,3.8,33,19.8,1,1,2.84,11091529
201530,2022-01-01,1219,1,1,7.2,21,10.1,0,1,5.16,17028674
201531,2019-05-01,2006,3,2,9.0,5,4.6,0,0,2.24,31356489
201532,2012-04-01,1449,3,3,9.4,25,12.4,1,0,5.25,16226338
201533,2011-07-01,1452,3,4,5.6,26,12.8,0,0,7.56,16052409
201534,2014-06-01,1279,2,3,6.3,22,10.2,1,1,3.21,16492293
201535,2012-11-01,2498,4,3,7.3,14,13.2,0,0,0.92,33913095
201536,2018-03-01,1004,3,2,7.7,5,2.4,0,1,7.0,17617412
201537,2015-03-01,1694,3,2,8.7,22,5.9,0,1,3.07,25769687
201538,2012-08-01,1954,5,4,5.8,10,21.7,1,0,3.63,23364661
201539,2011-07-01,2047,5,5,5.5,43,16.9,1,0,5.65,22786467
201540,2018-10-01,1750,4,4,7.0,40,10.9,0,1,2.83,23914925
201541,2012-12-01,1112,3,3,8.9,8,13.0,1,1,3.94,15175121
201542,2018-12-01,2457,6,6,6.0,10,6.3,0,0,6.17,35532448
201543,2023-03-01,1353,3,3,6.3,21,19.9,1,1,3.23,16672543
201544,2018-03-01,2367,6,4,6.2,11,7.8,1,1,4.24,33489096
201545,2011-04-01,1435,3,4,8.8,36,3.0,0,1,4.67,19154322
201546,2016-12-01,1271,2,1,5.1,20,23.5,0,0,3.85,11098657
201547,2014-04-01,1727,4,3,7.8,5,5.8,0,0,5.28,26382948
201548,2020-03-01,500,1,2,8.4,12,7.5,1,1,3.45,8633840
201549,2020-05-01,2284,4,3,7.4,17,3.8,1,1,2.95,29947984
201550,2019-05-01,1280,3,2,8.7,16,8.1,1,1,4.87,18183459
201551,2017-05-01,2056,4,3,6.8,18,13.1,1,0,10.34,25725479
201552,2017-11-01,1627,3,2,6.6,32,11.9,1,1,4.28,18967224
201553,2013-06-01,1491,3,3,6.5,4,17.1,1,0,9.82,18868989
201554,2012-12-01,1149,2,1,5.5,41,14.1,0,0,3.27,9925957
201555,2019-03-01,856,2,2,8.9,11,9.0,0,0,8.02,12214766
201556,2015-08-01,2007,5,5,3.7,17,18.4,0,1,4.12,23084703
201557,2021-03-01,2072,4,4,4.7,62,22.9,0,0,6.63,16068131
201558,2015-01-01,2587,5,4,6.5,16,2.6,0,0,6.04,34619674
201559,2015-01-01,1558,3,2,5.3,9,14.2,0,0,6.0,15504906
201560,2018-10-01,1568,3,3,4.6,50,17.9,1,0,5.96,12758271
201561,2023-08-01,2333,6,5,6.7,31,11.2,1,1,1.03,33815934
201562,2021-02-01,1753,5,4,6.1,21,13.4,1,0,2.88,21901866
201563,2012-08-01,1798,4,3,8.4,18,10.8,1,0,6.1,24999750
201564,2015-01-01,1553,2,1,6.1,25,25.7,0,0,3.09,16182888
201565,2018-11-01,2071,4,4,6.1,26,17.5,0,0,7.34,21964481
201566,2013-04-01,1733,3,2,6.7,16,6.6,0,0,4.02,20473739
201567,2016-10-01,1512,2,3,5.8,23,10.3,1,1,0.5,16788788
201568,2016-12-01,1817,4,3,8.1,16,8.3,1,1,4.26,25964458
201569,2023-07-01,1713,4,3,5.4,22,18.2,0,1,2.44,18314380
201570,2019-05-01,1820,4,4,10.0,24,1.6,1,0,4.11,26583923
201571,2013-03-01,1610,3,3,6.9,20,12.9,1,1,5.48,17574822
201572,2019-01-01,2157,4,2,6.7,28,8.0,0,1,3.88,26516744
201573,2018-10-01,1187,2,1,6.0,35,8.5,0,0,5.83,12257583
201574,2016-03-01,1118,1,2,6.8,18,11.1,0,0,0.91,12647606
201575,2017-06-01,2042,5,4,5.2,31,22.5,0,0,1.6,23006205
201576,2016-04-01,1968,4,4,7.9,13,4.2,1,0,5.27,24400906
201577,2015-09-01,1928,3,2,7.0,36,7.6,0,0,6.15,25461023
201578,2023-06-01,2957,5,3,6.0,31,18.5,0,0,5.85,36581783
201579,2017-06-01,1275,3,3,7.2,23,13.3,1,0,3.3,15930397
201580,2010-06-01,1185,2,3,7.1,42,11.5,1,0,7.2,11999781
201581,2021-07-01,1868,2,2,4.1,7,28.1,1,0,1.57,17401842
201582,2023-01-01,1985,4,4,7.1,13,10.7,1,0,2.96,24716070
201583,2022-04-01,1064,3,3,7.1,14,12.9,0,1,6.51,11392547
201584,2020-01-01,1511,2,1,6.4,26,15.2,1,0,3.87,16747028
201585,2014-12-01,1422,3,1,5.3,29,21.2,1,0,0.69,13433559
201586,2020-11-01,1265,3,3,4.2,28,36.1,0,1,8.63,11433298
201587,2010-04-01,1511,1,1,9.9,26,1.0,1,0,4.61,24200021
201588,2012-02-01,1263,2,2,7.2,11,18.5,0,0,8.04,16709087
201589,2015-12-01,1623,3,4,8.0,34,11.8,0,0,4.4,25560642
201590,2017-02-01,2023,5,4,8.2,20,1.2,0,0,3.27,28551798
201591,2016-12-01,757,2,1,5.4,27,15.4,0,0,4.88,7421034
201592,2023-06-01,1259,2,2,7.9,38,8.9,1,0,3.73,17840265
201593,2018-02-01,1807,3,2,6.6,3,12.4,0,0,6.52,22756004
201594,2014-07-01,1568,3,2,4.3,44,13.7,1,1,7.36,11554659
201595,2014-04-01,500,1,1,5.0,18,20.0,0,1,4.43,4523561
201596,2010-08-01,1370,3,3,5.7,13,14.1,0,1,2.79,15074015
201597,2012-08-01,2628,5,4,7.5,20,7.7,1,0,1.26,38910823
201598,2011-09-01,1743,3,2,4.3,27,18.1,0,0,2.88,18046153
201599,2020-01-01,861,1,2,6.0,4,18.2,1,1,6.09,11829797
201600,2023-01-01,1962,4,4,10.0,8,3.5,1,1,4.94,34886342
201601,2021-06-01,1779,4,4,8.6,14,12.3,1,1,0.96,30754831
201602,2018-06-01,2207,4,3,8.2,13,13.6,1,0,2.96,31959893
201603,2015-06-01,1983,3,2,8.8,19,9.6,0,0,1.45,28104801
201604,2019-09-01,1302,4,2,4.5,15,23.4,1,0,4.32,13054284
201605,2010-05-01,1673,3,3,6.3,19,25.0,0,0,2.38,18639526
201606,2014-10-01,1615,4,4,6.5,31,5.9,1,1,4.55,20689074
201607,2014-02-01,1575,4,3,5.1,16,22.1,0,0,4.12,14468003
201608,2010-07-01,1677,4,3,4.9,49,15.0,0,0,3.08,13335971
201609,2022-08-01,2046,4,4,8.1,33,9.7,1,1,3.84,31321609
201610,2010-01-01,1537,3,2,7.1,18,12.3,1,1,7.55,16745091
201611,2023-03-01,849,1,1,8.9,22,1.0,1,0,3.97,12581405
201612,2020-07-01,2034,5,3,5.9,17,18.1,0,0,6.12,23843684
201613,2021-06-01,1858,4,4,8.3,12,3.0,0,1,2.13,24196554
201614,2011-01-01,1408,4,3,8.0,16,5.9,0,1,0.74,17844650
201615,2012-03-01,1078,2,3,5.7,30,19.5,1,0,2.36,11751257
201616,2014-08-01,1532,4,3,7.4,22,14.0,1,0,4.93,20621365
201617,2017-07-01,1993,4,2,4.5,19,23.6,0,0,3.22,18565121
201618,2021-10-01,2316,5,5,7.9,12,11.1,1,1,5.7,26932590
201619,2017-04-01,1638,4,3,7.9,12,8.9,0,0,6.2,24557218
201620,2020-07-01,1526,3,3,8.1,20,11.4,1,0,4.39,22337029
201621,2018-09-01,1979,4,3,2.6,19,23.9,1,0,3.52,15484225
201622,2017-12-01,2425,5,3,5.9,12,17.6,1,0,4.65,27684887
201623,2011-05-01,1539,3,2,7.2,26,15.8,1,1,4.03,22235686
201624,2018-10-01,1484,3,3,6.1,48,15.9,1,1,3.0,15574346
201625,2015-10-01,1271,2,2,6.6,18,11.2,0,0,3.14,12176900
201626,2016-06-01,1672,3,3,7.4,28,4.3,1,1,3.67,18936606
201627,2018-09-01,2238,3,4,5.7,14,16.8,1,1,5.2,25558866
201628,2020-10-01,805,3,3,5.3,12,11.8,1,0,3.0,8214437
201629,2013-10-01,2508,6,4,7.0,62,8.0,0,0,4.57,26302503
201630,2019-08-01,1781,4,4,7.7,31,12.1,0,1,2.73,24808546
201631,2017-05-01,1573,3,2,7.9,45,11.0,1,1,3.13,17886429
201632,2012-01-01,2742,5,3,6.0,25,12.3,1,0,7.77,32776383
201633,2016-11-01,2072,3,3,5.0,16,24.2,1,1,3.92,22603570
201634,2010-10-01,926,2,2,4.4,29,10.4,0,1,4.96,6859398
201635,2011-12-01,848,2,1,5.4,66,9.6,1,1,5.68,6215487
201636,2015-12-01,1840,5,4,7.9,23,11.0,0,0,3.38,22549394
201637,2016-09-01,1766,2,2,7.6,13,14.4,0,0,3.17,24406283
201638,2014-10-01,1563,3,3,8.3,30,13.7,0,1,0.5,18071561
201639,2015-10-01,1207,3,2,7.7,27,16.3,0,1,1.76,13294631
201640,2011-01-01,2043,5,4,6.3,43,12.5,0,0,3.06,21698956
201641,2017-11-01,1909,3,2,7.8,48,19.2,0,1,0.5,24189924
201642,2015-07-01,1358,2,1,7.2,11,7.9,1,1,4.87,14146564
201643,2013-02-01,793,1,1,7.4,37,14.7,0,0,3.86,8275519
201644,2018-10-01,2022,4,3,5.4,7,12.8,0,0,5.54,23630074
201645,2012-08-01,2142,4,3,7.5,5,13.5,1,1,5.63,28927917
201646,2020-11-01,1707,3,2,4.0,37,19.1,1,0,7.57,15402105
201647,2023-10-01,1840,5,3,7.3,6,8.3,0,0,5.36,23894112
201648,2015-07-01,1141,2,3,7.8,10,18.9,0,1,6.14,14415887
201649,2016-08-01,1562,3,3,6.4,19,3.7,1,0,1.09,17942390
201650,2021-06-01,2058,5,4,7.7,25,15.0,1,0,2.92,23043143
201651,2023-10-01,1664,4,3,6.0,37,11.0,0,1,1.76,20850083
201652,2016-05-01,679,2,2,5.9,17,13.4,1,0,1.99,8361882
201653,2011-10-01,2221,5,5,5.8,16,18.2,1,0,7.79,25365536
201654,2014-10-01,1658,3,2,6.2,27,18.8,1,0,3.03,17383224
201655,2013-03-01,1331,3,3,5.6,36,26.4,0,1,7.08,13099449
201656,2018-10-01,1493,3,2,8.5,19,8.1,0,0,5.8,22151213
201657,2014-11-01,2477,4,3,3.6,20,18.2,1,1,5.8,21061471
201658,2023-04-01,500,2,1,6.9,38,6.8,1,0,5.19,5347829
201659,2016-03-01,1553,2,2,7.0,19,10.0,1,0,1.43,19434997
201660,2017-07-01,2097,4,3,7.9,28,4.3,0,0,3.05,29122191
201661,2010-12-01,2224,4,3,8.2,10,8.5,1,1,0.5,29437034
201662,2023-04-01,1783,3,3,8.2,3,14.5,1,1,5.58,23997743
201663,2014-12-01,1930,4,2,6.1,28,11.5,0,0,4.57,21901993
201664,2017-12-01,2585,5,4,8.6,4,8.8,1,0,4.03,36715745
201665,2016-12-01,1574,3,4,5.1,24,21.5,1,1,4.53,16636089
201666,2023-11-01,1532,4,3,5.6,12,17.0,0,1,1.58,17376202
201667,2021-10-01,2518,4,3,6.7,25,7.9,1,1,2.54,26834972
201668,2016-11-01,758,1,1,6.2,44,15.4,1,0,5.74,8017460
201669,2022-07-01,2449,5,4,6.6,19,18.8,1,1,3.38,26288622
201670,2021-07-01,2241,4,3,5.9,17,17.2,1,1,5.9,23918686
